date,relevant_issuer,X7,X8,X9,X10
2025-02-09,GOTO,0.21034919,0.3394922,2,4
2025-02-10,ARTO,0.030785082,0.47315025,0,2
2025-02-10,BBCA,0.16316028,0.34480202,14,35
2025-02-10,BBNI,0.073655464,0.25819522,2,11
2025-02-10,BBRI,0.20626526,0.3764349,23,38
2025-02-10,BBTN,0.12031681,0.29432687,1,5
2025-02-10,BMRI,0.14942193,0.4036537,14,41
2025-02-10,BRIS,0.18417932,0.30088946,9,16
2025-02-10,GOTO,0.14823602,0.29004553,4,9
2025-02-11,ARTO,0.22274055,0.22520009,7,6
2025-02-11,BBCA,0.16285598,0.36991346,15,36
2025-02-11,BBNI,0.104232825,0.36367223,8,26
2025-02-11,BBRI,0.15162495,0.35900703,15,36
2025-02-11,BBTN,0.20070042,0.32182482,6,10
2025-02-11,BMRI,0.16888137,0.39285645,19,41
2025-02-11,BRIS,0.21804309,0.2401767,8,7
2025-02-11,GOTO,0.16557632,0.26813558,5,11
2025-02-12,ARTO,0.22945456,0.09471974,3,1
2025-02-12,BBCA,0.19253778,0.24270426,19,22
2025-02-12,BBNI,0.21208017,0.35697663,16,30
2025-02-12,BBRI,0.17804357,0.2732697,16,29
2025-02-12,BBTN,0.15877369,0.34112358,3,9
2025-02-12,BMRI,0.17348437,0.31527728,18,35
2025-02-12,BRIS,0.215432,0.18592592,7,5
2025-02-12,GOTO,0.2575829,0.18971506,9,5
2025-02-13,ARTO,0.017610071,0.22592102,0,1
2025-02-13,BBCA,0.16468051,0.18626936,18,17
2025-02-13,BBNI,0.18156043,0.33443844,6,12
2025-02-13,BBRI,0.17437848,0.36960986,17,39
2025-02-13,BBTN,0.23579238,0.23270902,7,6
2025-02-13,BMRI,0.17952353,0.3162126,18,34
2025-02-13,BRIS,0.1546669,0.249742,3,5
2025-02-13,GOTO,0.11827552,0.31798363,3,13
2025-02-14,ARTO,0.1156637,0.032818925,1,0
2025-02-14,BBCA,0.13083962,0.22683229,13,21
2025-02-14,BBNI,0.25491726,0.17232174,14,8
2025-02-14,BBRI,0.15796158,0.3874806,14,40
2025-02-14,BBTN,0.07996862,0.34249267,1,8
2025-02-14,BMRI,0.2367714,0.25145763,26,26
2025-02-14,BRIS,0.15019251,0.25379318,4,5
2025-02-14,GOTO,0.27338338,0.22009687,8,8
2025-02-15,ARTO,0.38688904,0.21102217,1,1
2025-02-15,BBCA,0.2809255,0.24384657,6,5
2025-02-15,BBNI,0.29986146,0.21229793,3,2
2025-02-15,BBRI,0.29791385,0.20045932,26,14
2025-02-15,BBTN,0.00054111297,0.3930319,0,1
2025-02-15,BMRI,0.330307,0.19995078,16,8
2025-02-15,BRIS,0.5581008,0.0084942365,4,0
2025-02-15,GOTO,0.35450602,0.31866756,3,3
2025-02-16,ARTO,0.051503733,0.039157804,0,0
2025-02-16,BBCA,0.21845448,0.21099402,6,6
2025-02-16,BBNI,0.22361559,0.23985775,3,4
2025-02-16,BBRI,0.2321706,0.27881706,25,28
2025-02-16,BBTN,0.28188592,0.66491485,1,2
2025-02-16,BMRI,0.20676413,0.18565542,14,12
2025-02-16,BRIS,0.29225168,0.0013151678,2,0
2025-02-16,GOTO,0.1716041,0.097019605,1,0
2025-02-17,ARTO,0.08436703,0.1566424,1,1
2025-02-17,BBCA,0.23662728,0.14929342,21,14
2025-02-17,BBNI,0.19097309,0.23356427,14,18
2025-02-17,BBRI,0.29080307,0.27062675,32,27
2025-02-17,BBTN,0.32906607,0.23125607,10,7
2025-02-17,BMRI,0.2683563,0.21238886,28,23
2025-02-17,BRIS,0.16889116,0.21778786,5,5
2025-02-17,GOTO,0.33175364,0.045824572,6,0
2025-02-18,ARTO,0.18597834,0.11529317,1,1
2025-02-18,BBCA,0.17983554,0.27469563,18,27
2025-02-18,BBNI,0.20517817,0.23238313,21,24
2025-02-18,BBRI,0.18667936,0.25625318,19,26
2025-02-18,BBTN,0.2460093,0.30832216,3,4
2025-02-18,BMRI,0.21065432,0.26285368,22,29
2025-02-18,BRIS,0.16705707,0.19515058,6,7
2025-02-18,GOTO,0.17853811,0.32526973,7,16
2025-02-19,ARTO,0.00030935285,0.00021612171,0,0
2025-02-19,BBCA,0.15123625,0.3015344,14,27
2025-02-19,BBNI,0.103734486,0.37901133,10,38
2025-02-19,BBRI,0.14086051,0.37346244,13,37
2025-02-19,BBTN,0.09971273,0.49790826,1,5
2025-02-19,BMRI,0.10703854,0.36018267,10,36
2025-02-19,BRIS,0.26640618,0.11594914,10,3
2025-02-19,GOTO,0.072602466,0.38830745,4,21
2025-02-20,ARTO,0.16683471,0.24752957,2,3
2025-02-20,BBCA,0.19234177,0.23959845,19,23
2025-02-20,BBNI,0.0954433,0.35894865,7,28
2025-02-20,BBRI,0.18361606,0.36745423,19,36
2025-02-20,BBTN,0.13704799,0.43240687,1,3
2025-02-20,BMRI,0.15784566,0.27985057,18,26
2025-02-20,BRIS,0.16319987,0.19670777,4,3
2025-02-20,GOTO,0.17192169,0.3142109,6,13
2025-02-21,ARTO,0.5249682,0.15400797,3,1
2025-02-21,BBCA,0.18444048,0.31148276,15,26
2025-02-21,BBNI,0.16475554,0.3060384,10,22
2025-02-21,BBRI,0.15418331,0.3351102,16,38
2025-02-21,BBTN,0.15692247,0.39198646,2,4
2025-02-21,BMRI,0.1825539,0.3388207,18,36
2025-02-21,BRIS,0.24225445,0.14661263,6,3
2025-02-21,GOTO,0.15685445,0.34182617,4,8
2025-02-22,ARTO,0.33715987,0.3344425,1,1
2025-02-22,BBCA,0.2638121,0.1915793,6,4
2025-02-22,BBNI,0.31145665,0.2867288,6,6
2025-02-22,BBRI,0.23408635,0.31271297,18,23
2025-02-22,BBTN,0.3708438,0.33463106,2,2
2025-02-22,BMRI,0.3181984,0.30226654,11,10
2025-02-22,BRIS,0.4980048,0.023782283,4,0
2025-02-22,GOTO,0.10928889,0.42253512,1,4
2025-02-23,ARTO,0.0028551149,0.34721538,0,1
2025-02-23,BBCA,0.23649949,0.16100651,6,5
2025-02-23,BBNI,0.11947334,0.10528948,2,3
2025-02-23,BBRI,0.21249074,0.22580424,18,20
2025-02-23,BBTN,0.49513534,0.041325144,4,0
2025-02-23,BMRI,0.29105762,0.108565874,9,4
2025-02-23,BRIS,0.3273807,0.06665805,3,1
2025-02-23,GOTO,0.16014968,0.11200768,1,1
2025-02-24,ARTO,0.008306515,0.06535627,0,0
2025-02-24,BBCA,0.20004342,0.24000359,20,25
2025-02-24,BBNI,0.1792314,0.29725063,18,29
2025-02-24,BBRI,0.15711388,0.36636713,17,40
2025-02-24,BBTN,0.14533155,0.3746839,2,5
2025-02-24,BMRI,0.14131276,0.37040228,15,36
2025-02-24,BRIS,0.3527679,0.06955553,10,1
2025-02-24,GOTO,0.15513198,0.24859858,8,11
2025-02-25,ARTO,0.07469253,0.12736124,0,1
2025-02-25,BBCA,0.15009736,0.3904674,14,38
2025-02-25,BBNI,0.117784135,0.42792308,11,43
2025-02-25,BBRI,0.18225059,0.3937836,16,41
2025-02-25,BBTN,0.2919545,0.3247964,4,4
2025-02-25,BMRI,0.2447325,0.30805054,26,33
2025-02-25,BRIS,0.15689074,0.19771098,3,5
2025-02-25,GOTO,0.2580228,0.17283121,9,5
2025-02-26,ARTO,0.00018427748,0.3336815,0,1
2025-02-26,BBCA,0.20426242,0.28115413,21,27
2025-02-26,BBNI,0.2818945,0.33862182,19,22
2025-02-26,BBRI,0.22961663,0.29474455,24,30
2025-02-26,BBTN,0.15969637,0.5284686,3,9
2025-02-26,BMRI,0.1666654,0.30069274,17,30
2025-02-26,BRIS,0.25123662,0.22315753,10,8
2025-02-26,GOTO,0.19900562,0.2667575,8,11
2025-02-27,ARTO,0.008376429,0.51423466,0,3
2025-02-27,BBCA,0.08138611,0.34588882,8,31
2025-02-27,BBNI,0.11016747,0.40132225,10,42
2025-02-27,BBRI,0.14116858,0.4470448,15,45
2025-02-27,BBTN,0.2734975,0.36203328,3,4
2025-02-27,BMRI,0.13809836,0.35169727,14,34
2025-02-27,BRIS,0.15992,0.46787804,15,46
2025-02-27,GOTO,0.2099704,0.30828032,12,18
2025-02-28,ARTO,0.22719032,0.018828347,1,0
2025-02-28,BBCA,0.13530836,0.33710834,14,32
2025-02-28,BBNI,0.19368453,0.3022583,20,30
2025-02-28,BBRI,0.18563227,0.3760359,18,41
2025-02-28,BBTN,0.13555567,0.33130744,3,12
2025-02-28,BMRI,0.20634875,0.38657722,21,39
2025-02-28,BRIS,0.19687054,0.38458517,19,39
2025-02-28,GOTO,0.20446917,0.32631525,8,13
2025-03-01,ARTO,0.53009164,0.04192978,1,0
2025-03-01,BBCA,0.17569838,0.42884624,10,23
2025-03-01,BBNI,0.22286916,0.3527961,8,10
2025-03-01,BBRI,0.2275543,0.37557742,21,39
2025-03-01,BBTN,0.36331242,0.1546751,2,1
2025-03-01,BMRI,0.20475906,0.39896047,15,27
2025-03-01,BRIS,0.29466978,0.08338005,3,1
2025-03-01,GOTO,0.16655643,0.45764053,2,5
2025-03-02,ARTO,0.07756766,0.68722546,0,1
2025-03-02,BBCA,0.1035211,0.34676975,6,20
2025-03-02,BBNI,0.10718921,0.4432476,4,25
2025-03-02,BBRI,0.14437824,0.2894239,14,29
2025-03-02,BBTN,0.28661785,0.31118912,1,2
2025-03-02,BMRI,0.08847934,0.38605943,4,22
2025-03-02,BRIS,0.15657808,0.1276817,2,2
2025-03-02,GOTO,0.26696762,0.26298872,4,5
2025-03-03,ARTO,0.5511107,0.098686375,2,0
2025-03-03,BBCA,0.18103695,0.24977355,17,23
2025-03-03,BBNI,0.11788568,0.23114248,10,22
2025-03-03,BBRI,0.13205189,0.3321886,12,36
2025-03-03,BBTN,0.5742013,0.07363705,3,1
2025-03-03,BMRI,0.15647578,0.25014433,15,25
2025-03-03,BRIS,0.21492061,0.12285008,5,3
2025-03-03,GOTO,0.32094425,0.19290285,10,5
2025-03-04,ARTO,0.5011102,0.24185021,2,1
2025-03-04,BBCA,0.15530369,0.24630894,15,23
2025-03-04,BBNI,0.18629691,0.2307181,9,16
2025-03-04,BBRI,0.1586623,0.36168012,13,37
2025-03-04,BBTN,0.3449971,0.14379874,3,1
2025-03-04,BMRI,0.1494148,0.27586976,13,26
2025-03-04,BRIS,0.3057798,0.14112234,8,3
2025-03-04,GOTO,0.22289675,0.24407604,4,5
2025-03-05,ARTO,0.64661753,0.10241387,2,0
2025-03-05,BBCA,0.15773751,0.23646034,14,23
2025-03-05,BBNI,0.19072305,0.21405411,15,14
2025-03-05,BBRI,0.20181873,0.33864018,20,35
2025-03-05,BBTN,0.11440739,0.2523283,2,5
2025-03-05,BMRI,0.15128855,0.3603447,15,35
2025-03-05,BRIS,0.16443725,0.19501323,3,4
2025-03-05,GOTO,0.22981729,0.24036941,13,13
2025-03-06,ARTO,0.88897574,0.0069203535,2,0
2025-03-06,BBCA,0.16495639,0.21594822,13,16
2025-03-06,BBNI,0.16252011,0.20335913,11,12
2025-03-06,BBRI,0.2349361,0.20342371,24,19
2025-03-06,BBTN,0.111921124,0.25226694,2,3
2025-03-06,BMRI,0.12545368,0.34425205,10,34
2025-03-06,BRIS,0.107294105,0.3752148,2,7
2025-03-06,GOTO,0.16485573,0.16146834,8,7
2025-03-07,ARTO,0.07345771,0.08657553,0,0
2025-03-07,BBCA,0.16812524,0.1556469,9,9
2025-03-07,BBNI,0.112186745,0.19866839,7,11
2025-03-07,BBRI,0.18788335,0.23320286,17,22
2025-03-07,BBTN,0.20960055,0.46644175,6,12
2025-03-07,BMRI,0.15509045,0.2857548,16,25
2025-03-07,BRIS,0.16798006,0.25149623,3,3
2025-03-07,GOTO,0.24848384,0.16300617,13,9
2025-03-08,ARTO,0.00033570564,0.0005213998,0,0
2025-03-08,BBCA,0.37998387,0.104224,9,2
2025-03-08,BBNI,0.23641518,0.35518247,3,3
2025-03-08,BBRI,0.19666958,0.2842524,12,23
2025-03-08,BBTN,0.044357657,0.60689336,0,2
2025-03-08,BMRI,0.21005683,0.15874003,5,3
2025-03-08,BRIS,0.00072335015,0.0009058479,0,0
2025-03-08,GOTO,0.17423445,0.33313447,2,9
2025-03-09,ARTO,0.00306032,0.9964503,0,1
2025-03-09,BBCA,0.37276798,0.14509402,11,4
2025-03-09,BBNI,0.40170744,0.18558715,4,2
2025-03-09,BBRI,0.36004212,0.18675233,24,11
2025-03-09,BBTN,0.2744795,0.072406776,2,0
2025-03-09,BMRI,0.47501194,0.14265104,9,2
2025-03-09,BRIS,0.00018871285,0.0019956883,0,0
2025-03-09,GOTO,0.23698373,0.08523344,3,1
2025-03-10,BBCA,0.1446747,0.28241453,10,21
2025-03-10,BBNI,0.2629245,0.17162073,10,8
2025-03-10,BBRI,0.1956445,0.36375877,20,42
2025-03-10,BBTN,0.5630608,0.14374372,4,1
2025-03-10,BMRI,0.19748157,0.3192963,21,36
2025-03-10,BRIS,0.3809646,0.12987897,3,1
2025-03-10,GOTO,0.26523122,0.23431168,23,19
2025-03-11,ARTO,0.3043552,0.36842194,3,4
2025-03-11,BBCA,0.09860879,0.3279758,7,24
2025-03-11,BBNI,0.20245267,0.28889787,7,10
2025-03-11,BBRI,0.16205224,0.3214881,17,35
2025-03-11,BBTN,0.3691674,0.24030788,4,1
2025-03-11,BMRI,0.18062556,0.260096,18,27
2025-03-11,BRIS,0.24787937,0.19093995,4,4
2025-03-11,GOTO,0.2235906,0.4355404,24,53
2025-03-12,ARTO,0.23646225,0.096942104,1,0
2025-03-12,BBCA,0.17279658,0.24978238,21,25
2025-03-12,BBNI,0.28162226,0.2196235,12,9
2025-03-12,BBRI,0.18115236,0.25075686,17,24
2025-03-12,BBTN,0.18338466,0.37115246,2,5
2025-03-12,BMRI,0.20033626,0.28301376,23,29
2025-03-12,BRIS,0.44897908,0.24781547,4,2
2025-03-12,GOTO,0.24708803,0.298791,27,30
2025-03-13,ARTO,0.036013767,0.23610422,0,1
2025-03-13,BBCA,0.15894233,0.23631592,13,23
2025-03-13,BBNI,0.12793407,0.20504501,3,7
2025-03-13,BBRI,0.09003167,0.31677505,8,29
2025-03-13,BBTN,0.23588057,0.2887733,5,3
2025-03-13,BMRI,0.17161751,0.30475852,15,30
2025-03-13,BRIS,0.22294044,0.14583342,2,1
2025-03-13,GOTO,0.2583674,0.20114762,16,11
2025-03-14,ARTO,0.005677423,0.20430997,0,1
2025-03-14,BBCA,0.15766379,0.28726733,16,28
2025-03-14,BBNI,0.156238,0.30371925,4,10
2025-03-14,BBRI,0.11827777,0.39057782,11,41
2025-03-14,BBTN,0.2085155,0.42961025,2,4
2025-03-14,BMRI,0.14939286,0.349431,14,35
2025-03-14,BRIS,0.17723526,0.15102206,1,2
2025-03-14,GOTO,0.2695728,0.2449768,10,9
2025-03-15,ARTO,0.06476682,0.7329893,0,1
2025-03-15,BBCA,0.22037078,0.3878532,9,14
2025-03-15,BBNI,0.11426975,0.47818482,2,9
2025-03-15,BBRI,0.19041508,0.39855635,19,37
2025-03-15,BBTN,0.17035557,0.2232001,1,1
2025-03-15,BMRI,0.14474869,0.40264222,7,21
2025-03-15,BRIS,0.23776054,0.33346692,2,4
2025-03-15,GOTO,0.10867903,0.5321398,2,10
2025-03-16,ARTO,0.2702027,0.11011895,0,0
2025-03-16,BBCA,0.26010722,0.18975571,10,6
2025-03-16,BBNI,0.19476278,0.28198525,4,4
2025-03-16,BBRI,0.15588301,0.3876434,18,40
2025-03-16,BBTN,0.3105023,0.07423767,2,0
2025-03-16,BMRI,0.16308522,0.32147095,8,12
2025-03-16,BRIS,0.17384857,0.15634088,1,1
2025-03-16,GOTO,0.32835746,0.46596378,6,8
2025-03-17,ARTO,0.3138773,0.14313523,2,1
2025-03-17,BBCA,0.16391473,0.30477867,16,31
2025-03-17,BBNI,0.2016496,0.2567207,12,15
2025-03-17,BBRI,0.20658639,0.28347734,21,28
2025-03-17,BBTN,0.26111156,0.37784582,2,3
2025-03-17,BMRI,0.16867207,0.333484,19,33
2025-03-17,BRIS,0.09114524,0.43842456,1,5
2025-03-17,GOTO,0.33141673,0.34106615,9,10
2025-03-18,ARTO,0.15201722,0.27425626,2,4
2025-03-18,BBCA,0.09399715,0.3009983,8,30
2025-03-18,BBNI,0.13252635,0.36113805,13,33
2025-03-18,BBRI,0.08833976,0.41505158,9,44
2025-03-18,BBTN,0.19188881,0.43718705,2,7
2025-03-18,BMRI,0.10599754,0.3696971,12,38
2025-03-18,BRIS,0.04666874,0.41395614,2,16
2025-03-18,GOTO,0.18152931,0.33680975,11,24
2025-03-19,ARTO,0.031175014,0.18977326,0,2
2025-03-19,BBCA,0.157829,0.23097332,15,22
2025-03-19,BBNI,0.1246444,0.3526251,8,23
2025-03-19,BBRI,0.15922523,0.30590993,16,30
2025-03-19,BBTN,0.085254006,0.39062613,1,4
2025-03-19,BMRI,0.10604253,0.34568474,11,36
2025-03-19,BRIS,0.11424312,0.23126046,2,3
2025-03-19,GOTO,0.15053265,0.33341235,10,21
2025-03-20,ARTO,0.20326842,0.09827288,1,0
2025-03-20,BBCA,0.18799138,0.23083386,19,21
2025-03-20,BBNI,0.1388493,0.21392775,9,17
2025-03-20,BBRI,0.16768666,0.3413397,15,34
2025-03-20,BBTN,0.18392728,0.25717166,4,6
2025-03-20,BMRI,0.16129977,0.23170097,15,22
2025-03-20,BRIS,0.13712163,0.35249293,13,37
2025-03-20,GOTO,0.147609,0.3494162,5,10
2025-03-21,ARTO,0.42295444,0.122251526,8,2
2025-03-21,BBCA,0.120625414,0.3542983,12,38
2025-03-21,BBNI,0.19213012,0.27516696,21,26
2025-03-21,BBRI,0.21818262,0.28537756,24,30
2025-03-21,BBTN,0.19305977,0.40738904,5,12
2025-03-21,BMRI,0.18503551,0.32319024,19,35
2025-03-21,BRIS,0.15062654,0.34873685,15,34
2025-03-21,GOTO,0.23932092,0.43322733,8,15
2025-03-22,ARTO,0.9736105,0.0015534387,1,0
2025-03-22,BBCA,0.14217569,0.38960102,14,36
2025-03-22,BBNI,0.19699796,0.35974702,9,14
2025-03-22,BBRI,0.16636486,0.44483605,16,45
2025-03-22,BBTN,0.12408735,0.37073487,1,4
2025-03-22,BMRI,0.25018406,0.3537326,19,24
2025-03-22,BRIS,0.10289623,0.40223092,2,7
2025-03-22,GOTO,0.28216597,0.49575517,4,7
2025-03-23,ARTO,0.9995148,0.00018490019,1,0
2025-03-23,BBCA,0.15169261,0.2885454,14,25
2025-03-23,BBNI,0.15391997,0.3413305,5,12
2025-03-23,BBRI,0.24582751,0.28676832,28,27
2025-03-23,BBTN,0.007946505,0.3915145,0,4
2025-03-23,BMRI,0.130659,0.27613702,8,17
2025-03-23,BRIS,0.18896988,0.20723465,4,4
2025-03-23,GOTO,0.22745392,0.551446,4,10
2025-03-24,ARTO,0.5358383,0.07655887,3,0
2025-03-24,BBCA,0.18563929,0.2715737,20,27
2025-03-24,BBNI,0.1792363,0.31799442,17,32
2025-03-24,BBRI,0.28059274,0.21259594,33,23
2025-03-24,BBTN,0.026314786,0.3251123,0,6
2025-03-24,BMRI,0.17875932,0.3145774,19,36
2025-03-24,BRIS,0.12046704,0.33254045,8,18
2025-03-24,GOTO,0.31082916,0.26491305,14,11
2025-03-25,ARTO,0.13991532,0.14552279,1,1
2025-03-25,BBCA,0.19002193,0.21946244,16,22
2025-03-25,BBNI,0.19132629,0.1518569,20,17
2025-03-25,BBRI,0.23744428,0.18764453,24,19
2025-03-25,BBTN,0.22550425,0.2271011,6,6
2025-03-25,BMRI,0.2409824,0.20799586,29,24
2025-03-25,BRIS,0.16123986,0.11822806,16,10
2025-03-25,GOTO,0.17898984,0.3068577,5,9
2025-03-26,ARTO,0.5084711,0.23793054,3,1
2025-03-26,BBCA,0.27000722,0.19625276,28,19
2025-03-26,BBNI,0.22638403,0.13822989,23,14
2025-03-26,BBRI,0.22765192,0.21775286,23,22
2025-03-26,BBTN,0.25344688,0.18178053,23,14
2025-03-26,BMRI,0.23504232,0.16041918,27,15
2025-03-26,BRIS,0.21053529,0.11894502,11,4
2025-03-26,GOTO,0.25855553,0.2816566,12,13
2025-03-27,ARTO,0.21115974,0.15366895,1,1
2025-03-27,BBCA,0.26506236,0.20318803,27,18
2025-03-27,BBNI,0.19939141,0.19798338,21,19
2025-03-27,BBRI,0.18135022,0.23547286,17,25
2025-03-27,BBTN,0.24689518,0.22235236,9,10
2025-03-27,BMRI,0.1812965,0.17579807,16,17
2025-03-27,BRIS,0.19089714,0.23632446,8,9
2025-03-27,GOTO,0.22588405,0.32472137,4,8
2025-03-28,ARTO,0.005117074,0.6652705,0,2
2025-03-28,BBCA,0.21596675,0.2631277,6,8
2025-03-28,BBNI,0.18157426,0.24818413,3,5
2025-03-28,BBRI,0.19660597,0.38724658,17,35
2025-03-28,BBTN,0.1288942,0.41990608,1,4
2025-03-28,BMRI,0.25604,0.23703112,12,12
2025-03-28,BRIS,0.17774832,0.28633982,1,2
2025-03-28,GOTO,0.091803744,0.22277236,1,2
2025-03-29,BBCA,0.26851812,0.3313821,5,7
2025-03-29,BBNI,0.28516674,0.3772966,3,5
2025-03-29,BBRI,0.28592595,0.3362941,16,19
2025-03-29,BBTN,0.4268569,0.3252255,3,2
2025-03-29,BMRI,0.29595953,0.2682563,10,10
2025-03-29,BRIS,0.46843937,0.25547066,3,2
2025-03-29,GOTO,0.09722101,0.31165734,0,2
2025-03-30,ARTO,0.0452873,0.03603554,0,0
2025-03-30,BBCA,0.11055585,0.33955646,1,6
2025-03-30,BBNI,0.21177825,0.28081375,1,3
2025-03-30,BBRI,0.2901881,0.24253874,13,12
2025-03-30,BBTN,0.21140236,0.49684414,1,3
2025-03-30,BMRI,0.117490955,0.35969844,3,12
2025-03-30,BRIS,0.43373254,0.034298684,3,0
2025-03-30,GOTO,0.42465603,0.19291483,3,1
2025-03-31,BBCA,0.24034742,0.25029173,6,4
2025-03-31,BBNI,0.17509684,0.32496053,2,3
2025-03-31,BBRI,0.26302016,0.23377824,14,10
2025-03-31,BBTN,0.18233135,0.400287,1,2
2025-03-31,BMRI,0.22412303,0.24792363,8,7
2025-03-31,BRIS,0.49793878,0.0018630397,1,0
2025-03-31,GOTO,0.25657293,0.18121292,1,1
2025-04-01,ARTO,0.00037299443,0.0009578883,0,0
2025-04-01,BBCA,0.20994662,0.37669414,5,10
2025-04-01,BBNI,0.45783928,0.18869954,3,1
2025-04-01,BBRI,0.30671352,0.33063427,15,16
2025-04-01,BBTN,0.012119287,0.0016104303,0,0
2025-04-01,BMRI,0.32806075,0.11032304,6,2
2025-04-01,BRIS,0.48652577,0.033528946,1,0
2025-04-01,GOTO,0.0827099,0.8391077,1,5
2025-04-02,ARTO,0.4433921,0.04429,1,0
2025-04-02,BBCA,0.29404685,0.18999659,4,3
2025-04-02,BBNI,0.14415273,0.22124654,1,2
2025-04-02,BBRI,0.23885225,0.23977092,10,9
2025-04-02,BBTN,0.0004256526,0.99940944,0,1
2025-04-02,BMRI,0.19435796,0.208398,4,5
2025-04-02,BRIS,0.008858116,0.96693736,0,1
2025-04-02,GOTO,0.43628067,0.4331921,2,2
2025-04-03,BBCA,0.17629376,0.5070294,15,41
2025-04-03,BBNI,0.053864695,0.43827972,1,12
2025-04-03,BBRI,0.13237765,0.4526048,14,46
2025-04-03,BBTN,0.12738506,0.2554041,0,1
2025-04-03,BMRI,0.0927211,0.39197,6,25
2025-04-03,BRIS,0.41142002,0.11644448,4,1
2025-04-03,GOTO,0.02035247,0.55475384,0,7
2025-04-04,ARTO,0.05080938,0.0010521988,0,0
2025-04-04,BBCA,0.12421519,0.38830328,8,27
2025-04-04,BBNI,0.15931892,0.20129976,3,4
2025-04-04,BBRI,0.16803655,0.37558994,16,38
2025-04-04,BBTN,0.1368651,0.21328652,1,1
2025-04-04,BMRI,0.14394948,0.32222334,9,22
2025-04-04,BRIS,0.5867214,0.17332104,6,2
2025-04-04,GOTO,0.3724034,0.41679373,4,5
2025-04-05,ARTO,0.47869214,0.2101238,2,1
2025-04-05,BBCA,0.12425553,0.4618143,8,29
2025-04-05,BBNI,0.18577997,0.40825078,3,6
2025-04-05,BBRI,0.13663498,0.4199478,15,42
2025-04-05,BBTN,0.50287396,0.0005178783,1,0
2025-04-05,BMRI,0.20066242,0.39365396,13,21
2025-04-05,BRIS,0.2079731,0.30368572,1,1
2025-04-05,GOTO,0.25876144,0.45016447,2,4
2025-04-06,ARTO,0.5114364,0.001238323,1,0
2025-04-06,BBCA,0.14811334,0.28042784,9,15
2025-04-06,BBNI,0.13944301,0.22266698,2,2
2025-04-06,BBRI,0.134565,0.34542406,12,33
2025-04-06,BBTN,0.024944268,0.0010166953,0,0
2025-04-06,BMRI,0.18518406,0.25693825,9,12
2025-04-06,BRIS,0.20338139,0.014946273,2,0
2025-04-06,GOTO,0.029378189,0.4584382,0,5
2025-04-07,ARTO,0.8811033,0.11090114,1,0
2025-04-07,BBCA,0.12830849,0.2652147,13,25
2025-04-07,BBNI,0.14097388,0.25161907,11,17
2025-04-07,BBRI,0.11396543,0.3443608,12,35
2025-04-07,BBTN,0.15947913,0.5108303,1,3
2025-04-07,BMRI,0.14870957,0.26827526,15,28
2025-04-07,BRIS,0.3120114,0.030416254,3,0
2025-04-07,GOTO,0.19834577,0.089501224,3,1
2025-04-08,ARTO,0.6043798,0.28951707,3,1
2025-04-08,BBCA,0.20306924,0.26359603,19,25
2025-04-08,BBNI,0.20345274,0.30121234,20,30
2025-04-08,BBRI,0.14642696,0.34891888,16,36
2025-04-08,BBTN,0.11912444,0.33919567,1,5
2025-04-08,BMRI,0.19658925,0.29883182,22,31
2025-04-08,BRIS,0.190413,0.2855228,6,9
2025-04-08,GOTO,0.20781916,0.32005888,15,25
2025-04-09,ARTO,0.13648674,0.53608906,3,11
2025-04-09,BBCA,0.19248244,0.35313505,19,35
2025-04-09,BBNI,0.16331062,0.22730118,13,15
2025-04-09,BBRI,0.16185738,0.35118225,18,35
2025-04-09,BBTN,0.24338531,0.26824588,3,4
2025-04-09,BMRI,0.16953506,0.25733608,17,27
2025-04-09,BRIS,0.18947776,0.09489685,4,2
2025-04-09,GOTO,0.26146397,0.18020579,12,8
2025-04-10,ARTO,0.3736981,0.22234209,4,2
2025-04-10,BBCA,0.21356818,0.23300774,21,21
2025-04-10,BBNI,0.19897039,0.1854504,21,17
2025-04-10,BBRI,0.17109795,0.23256151,16,24
2025-04-10,BBTN,0.2153245,0.22665893,5,5
2025-04-10,BMRI,0.16519615,0.25659728,17,26
2025-04-10,BRIS,0.16250414,0.25918403,4,7
2025-04-10,GOTO,0.33492684,0.17559235,16,7
2025-04-11,ARTO,0.25385848,0.34417436,4,5
2025-04-11,BBCA,0.31843203,0.23770213,33,25
2025-04-11,BBNI,0.21832286,0.23000546,23,22
2025-04-11,BBRI,0.20597266,0.27192456,22,30
2025-04-11,BBTN,0.38743114,0.14533505,4,1
2025-04-11,BMRI,0.23025247,0.23872909,24,23
2025-04-11,BRIS,0.2920309,0.27874982,4,4
2025-04-11,GOTO,0.17487584,0.25893542,5,10
2025-04-12,ARTO,0.016115425,0.5028518,0,2
2025-04-12,BBCA,0.26672179,0.2382266,7,8
2025-04-12,BBNI,0.2080953,0.2759368,3,6
2025-04-12,BBRI,0.23752695,0.30264148,15,21
2025-04-12,BBTN,0.0020323698,0.0023806843,0,0
2025-04-12,BMRI,0.14178683,0.27646595,5,14
2025-04-12,BRIS,0.15988205,0.2874606,1,2
2025-04-12,GOTO,0.002338897,0.0036148068,0,0
2025-04-13,ARTO,0.10019591,0.52347195,0,1
2025-04-13,BBCA,0.17752364,0.37227687,6,12
2025-04-13,BBNI,0.22801659,0.23030072,4,4
2025-04-13,BBRI,0.24043567,0.29195207,17,19
2025-04-13,BBTN,0.50988406,0.0059908098,3,0
